[rosmaster.main][INFO] 2024-12-08 18:41:17,537: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-12-08 18:41:17,537: Starting ROS Master Node
[rosmaster.master][INFO] 2024-12-08 18:41:20,342: +SUB [/imu/data] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:20,344: +SUB [/rtabmap/republish_node_data] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,171: -PUB [/rosout] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,172: -PUB [/tf] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,173: -PUB [/rtabmap/grid_map] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,173: -PUB [/rtabmap/grid_prob_map] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,173: -PUB [/rtabmap/cloud_map] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,174: -PUB [/rtabmap/cloud_obstacles] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,174: -PUB [/rtabmap/cloud_ground] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,175: -PUB [/rtabmap/proj_map] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,175: -PUB [/rtabmap/scan_map] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,176: -PUB [/rtabmap/octomap_binary] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,176: -PUB [/rtabmap/octomap_full] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,177: -PUB [/rtabmap/octomap_occupied_space] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,177: -PUB [/rtabmap/octomap_global_frontier_space] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,178: -PUB [/rtabmap/octomap_obstacles] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,178: -PUB [/rtabmap/octomap_ground] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,178: -PUB [/rtabmap/octomap_empty_space] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,179: -PUB [/rtabmap/octomap_grid] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,179: publisherUpdate[/rosout] -> http://IsraUbuntu:43813/ ['http://IsraUbuntu:46545/']
[rosmaster.master][INFO] 2024-12-08 18:41:24,179: -PUB [/rtabmap/elevation_map] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,180: -PUB [/rtabmap/info] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,180: publisherUpdate[/rosout] -> http://IsraUbuntu:43813/ ['http://IsraUbuntu:46545/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-12-08 18:41:24,180: -PUB [/rtabmap/mapData] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,180: publisherUpdate[/tf] -> http://IsraUbuntu:46545/ ['http://IsraUbuntu:46545/']
[rosmaster.master][INFO] 2024-12-08 18:41:24,181: -PUB [/rtabmap/mapGraph] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,181: -PUB [/rtabmap/mapOdomCache] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,182: publisherUpdate[/tf] -> http://IsraUbuntu:46545/ ['http://IsraUbuntu:46545/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-12-08 18:41:24,182: publisherUpdate[/tf] -> http://IsraUbuntu:35955/ ['http://IsraUbuntu:46545/']
[rosmaster.master][INFO] 2024-12-08 18:41:24,182: -PUB [/rtabmap/landmarks] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,183: -PUB [/rtabmap/labels] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,185: -PUB [/rtabmap/mapPath] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,185: -PUB [/rtabmap/local_grid_obstacle] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,185: -PUB [/rtabmap/local_grid_empty] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,186: -PUB [/rtabmap/local_grid_ground] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,186: -PUB [/rtabmap/localization_pose] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,186: -PUB [/rtabmap/goal_out] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,187: -PUB [/rtabmap/goal_reached] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,187: -PUB [/rtabmap/global_path] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,187: -PUB [/rtabmap/local_path] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,188: -PUB [/rtabmap/global_path_nodes] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,188: -PUB [/rtabmap/local_path_nodes] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,188: -PUB [/diagnostics] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,188: -SUB [/tf] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,189: -SUB [/tf_static] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,189: -SUB [/rtabmap/initialpose] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,190: -SUB [/rtabmap/goal] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,190: -SUB [/rtabmap/goal_node] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,190: -SUB [/camera_02/color/image_raw] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,190: -SUB [/camera_02/depth/image_raw] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,191: -SUB [/camera_02/color/camera_info] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,191: -SUB [/rtabmap/odom_info] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,191: -SUB [/user_data_async] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,191: -SUB [/rtabmap/global_pose] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,192: -SUB [/gps/fix] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,192: -SUB [/tag_detections] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,192: -SUB [/imu/data] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,193: -SUB [/rtabmap/republish_node_data] /rtabmap/rtabmap http://IsraUbuntu:35955/
[rosmaster.master][INFO] 2024-12-08 18:41:24,193: -SERVICE [/rtabmap/rtabmap/get_loggers] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,193: -SERVICE [/rtabmap/rtabmap/set_logger_level] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,193: -SERVICE [/rtabmap/rtabmap/load_nodelet] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,194: -SERVICE [/rtabmap/rtabmap/unload_nodelet] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,194: -SERVICE [/rtabmap/rtabmap/list] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,195: -SERVICE [/rtabmap/update_parameters] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,195: -SERVICE [/rtabmap/reset] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,195: -SERVICE [/rtabmap/pause] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,196: -SERVICE [/rtabmap/resume] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,196: -SERVICE [/rtabmap/load_database] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,196: -SERVICE [/rtabmap/trigger_new_map] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,197: -SERVICE [/rtabmap/backup] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,197: -SERVICE [/rtabmap/detect_more_loop_closures] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,197: -SERVICE [/rtabmap/global_bundle_adjustment] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,198: -SERVICE [/rtabmap/cleanup_local_grids] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,198: -SERVICE [/rtabmap/set_mode_localization] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,198: -SERVICE [/rtabmap/set_mode_mapping] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,199: -SERVICE [/rtabmap/get_node_data] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,199: -SERVICE [/rtabmap/get_map_data] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,199: -SERVICE [/rtabmap/get_map_data2] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,200: -SERVICE [/rtabmap/get_map] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,200: -SERVICE [/rtabmap/get_prob_map] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,200: -SERVICE [/rtabmap/get_grid_map] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,201: -SERVICE [/rtabmap/get_proj_map] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,201: -SERVICE [/rtabmap/publish_map] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,201: -SERVICE [/rtabmap/get_plan] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,202: -SERVICE [/rtabmap/get_plan_nodes] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,202: -SERVICE [/rtabmap/set_goal] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,202: -SERVICE [/rtabmap/cancel_goal] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,203: -SERVICE [/rtabmap/set_label] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,203: -SERVICE [/rtabmap/list_labels] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,203: -SERVICE [/rtabmap/remove_label] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,204: -SERVICE [/rtabmap/add_link] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,204: -SERVICE [/rtabmap/get_nodes_in_radius] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,204: -SERVICE [/rtabmap/octomap_binary] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,204: -SERVICE [/rtabmap/octomap_full] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,205: -SERVICE [/rtabmap/rtabmap/log_debug] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,205: -SERVICE [/rtabmap/rtabmap/log_info] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,205: -SERVICE [/rtabmap/rtabmap/log_warning] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,206: -SERVICE [/rtabmap/rtabmap/log_error] /rtabmap/rtabmap rosrpc://IsraUbuntu:57587
[rosmaster.master][INFO] 2024-12-08 18:41:24,206: -CACHEDPARAM [/rosout_disable_topics_generation] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:24,207: -CACHEDPARAM [/rtabmap/rtabmap/diagnostic_period] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:24,240: publisherUpdate[/tf] -> http://IsraUbuntu:35955/ ['http://IsraUbuntu:46545/']: sec=0.06, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2024-12-08 18:41:24,247: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1169, in single_request
    return self.parse_response(resp)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1341, in parse_response
    return u.close()
  File "/usr/lib/python3.8/xmlrpc/client.py", line 655, in close
    raise Fault(**self._stack[0])
xmlrpc.client.Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2024-12-08 18:41:24,282: -PUB [/rosout] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:24,284: -PUB [/tf] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:24,285: -PUB [/rtabmap/odom] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:24,285: -PUB [/rtabmap/odom_info] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:24,285: -PUB [/rtabmap/odom_info_lite] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:24,286: -PUB [/rtabmap/odom_local_map] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:24,286: -PUB [/rtabmap/odom_local_scan_map] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:24,286: -PUB [/rtabmap/odom_last_frame] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:24,287: -PUB [/rtabmap/odom_rgbd_image] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:24,287: -PUB [/rtabmap/odom_sensor_data/raw] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:24,287: -PUB [/rtabmap/odom_sensor_data/features] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:24,287: -PUB [/rtabmap/odom_sensor_data/compressed] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:24,288: -PUB [/diagnostics] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:24,288: -SUB [/tf] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:24,288: -SUB [/tf_static] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:24,289: -SUB [/camera_02/color/image_raw] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:24,289: -SUB [/camera_02/depth/image_raw] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:24,289: -SUB [/camera_02/color/camera_info] /rtabmap/rgbd_odometry http://IsraUbuntu:46545/
[rosmaster.master][INFO] 2024-12-08 18:41:24,289: -SERVICE [/rtabmap/rgbd_odometry/get_loggers] /rtabmap/rgbd_odometry rosrpc://IsraUbuntu:47211
[rosmaster.master][INFO] 2024-12-08 18:41:24,290: -SERVICE [/rtabmap/rgbd_odometry/set_logger_level] /rtabmap/rgbd_odometry rosrpc://IsraUbuntu:47211
[rosmaster.master][INFO] 2024-12-08 18:41:24,290: -SERVICE [/rtabmap/rgbd_odometry/load_nodelet] /rtabmap/rgbd_odometry rosrpc://IsraUbuntu:47211
[rosmaster.master][INFO] 2024-12-08 18:41:24,290: -SERVICE [/rtabmap/rgbd_odometry/unload_nodelet] /rtabmap/rgbd_odometry rosrpc://IsraUbuntu:47211
[rosmaster.master][INFO] 2024-12-08 18:41:24,291: -SERVICE [/rtabmap/rgbd_odometry/list] /rtabmap/rgbd_odometry rosrpc://IsraUbuntu:47211
[rosmaster.master][INFO] 2024-12-08 18:41:24,291: -SERVICE [/rtabmap/reset_odom] /rtabmap/rgbd_odometry rosrpc://IsraUbuntu:47211
[rosmaster.master][INFO] 2024-12-08 18:41:24,291: -SERVICE [/rtabmap/reset_odom_to_pose] /rtabmap/rgbd_odometry rosrpc://IsraUbuntu:47211
[rosmaster.master][INFO] 2024-12-08 18:41:24,291: -SERVICE [/rtabmap/pause_odom] /rtabmap/rgbd_odometry rosrpc://IsraUbuntu:47211
[rosmaster.master][INFO] 2024-12-08 18:41:24,292: -SERVICE [/rtabmap/resume_odom] /rtabmap/rgbd_odometry rosrpc://IsraUbuntu:47211
[rosmaster.master][INFO] 2024-12-08 18:41:24,292: -SERVICE [/rtabmap/rgbd_odometry/log_debug] /rtabmap/rgbd_odometry rosrpc://IsraUbuntu:47211
[rosmaster.master][INFO] 2024-12-08 18:41:24,292: -SERVICE [/rtabmap/rgbd_odometry/log_info] /rtabmap/rgbd_odometry rosrpc://IsraUbuntu:47211
[rosmaster.master][INFO] 2024-12-08 18:41:24,292: -SERVICE [/rtabmap/rgbd_odometry/log_warning] /rtabmap/rgbd_odometry rosrpc://IsraUbuntu:47211
[rosmaster.master][INFO] 2024-12-08 18:41:24,293: -SERVICE [/rtabmap/rgbd_odometry/log_error] /rtabmap/rgbd_odometry rosrpc://IsraUbuntu:47211
[rosmaster.master][INFO] 2024-12-08 18:41:24,293: -CACHEDPARAM [/rosout_disable_topics_generation] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:24,293: -CACHEDPARAM [/rtabmap/rgbd_odometry/diagnostic_period] by /rtabmap/rgbd_odometry
[rosmaster.master][INFO] 2024-12-08 18:41:24,347: publisherUpdate[/rosout] -> http://IsraUbuntu:43813/ []
[rosmaster.master][INFO] 2024-12-08 18:41:24,349: publisherUpdate[/rosout] -> http://IsraUbuntu:43813/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-12-08 18:41:24,349: publisherUpdate[/tf] -> http://IsraUbuntu:46545/ []
[rosmaster.master][INFO] 2024-12-08 18:41:24,350: publisherUpdate[/tf] -> http://IsraUbuntu:46545/ []: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2024-12-08 18:41:24,350: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1169, in single_request
    return self.parse_response(resp)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1341, in parse_response
    return u.close()
  File "/usr/lib/python3.8/xmlrpc/client.py", line 655, in close
    raise Fault(**self._stack[0])
xmlrpc.client.Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2024-12-08 18:41:24,750: -PUB [/rosout_agg] /rosout http://IsraUbuntu:43813/
[rosmaster.master][INFO] 2024-12-08 18:41:24,751: -SUB [/rosout] /rosout http://IsraUbuntu:43813/
[rosmaster.master][INFO] 2024-12-08 18:41:24,752: -SERVICE [/rosout/get_loggers] /rosout rosrpc://IsraUbuntu:36661
[rosmaster.master][INFO] 2024-12-08 18:41:24,752: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://IsraUbuntu:36661
[rosmaster.master][INFO] 2024-12-08 18:41:24,753: -CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.main][INFO] 2024-12-08 18:41:24,847: keyboard interrupt, will exit
[rosmaster.main][INFO] 2024-12-08 18:41:24,847: stopping master...
[rospy.core][INFO] 2024-12-08 18:41:24,847: signal_shutdown [atexit]
